id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1607041670671142914,1607041669232472064,2022-12-25 22:52:46 SE Asia Standard Time,2022-12-25,22:52:46,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,sebelumnya.,in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1607041670671142914,False,,0,,,,,,,,[],,,,
1607041669232472064,1607041669232472064,2022-12-25 22:52:45 SE Asia Standard Time,2022-12-25,22:52:45,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] Permisi kakak-kakak mau tanyaa, cara tau kalo itu jurnal inter apa bukan selain dari penulis nya itu gimana ya? kan kadang ada juga jurnal full eng, publishernya internasional tp penulisnya orang indonesia, apa itu bisa dikategorikan sbg jurnal inter? terima kasih (cont)",in,[],[],[],2,1,4,[],[],https://twitter.com/collegemenfess/status/1607041669232472064,False,,0,,,,,,,,[],,,,
1607041584822116353,1607041584822116353,2022-12-25 22:52:25 SE Asia Standard Time,2022-12-25,22:52:25,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] di sini ada yang daftar bangkit? Kalo boleh tau deadline untuk hal2 yang tertera di gambar kapan ya? makasi  https://t.co/RRnrfaOBxq,in,[],[],['https://pbs.twimg.com/media/Fk1bzgZaEAEDg35.jpg'],1,0,0,[],[],https://twitter.com/collegemenfess/status/1607041584822116353,False,,1,https://pbs.twimg.com/media/Fk1bzgZaEAEDg35.jpg,,,,,,,[],,,,
1607040320008777728,1607040320008777728,2022-12-25 22:47:24 SE Asia Standard Time,2022-12-25,22:47:24,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] sender tanggal 2 januari, cuma 2 minggu 🥲  https://t.co/msa41hcxOE",in,[],[],['https://pbs.twimg.com/media/Fk1ap4NacAAaEN8.jpg'],216,0,40,[],[],https://twitter.com/collegemenfess/status/1607040320008777728,False,,1,https://pbs.twimg.com/media/Fk1ap4NacAAaEN8.jpg,,,,,,,[],,,,
1607040225628520448,1607040225628520448,2022-12-25 22:47:01 SE Asia Standard Time,2022-12-25,22:47:01,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,eh klo sidang tuh rambutnya hrs item ga ya?? aku mau cat terang soalnya 🥲 [cm],in,[],[],[],1,0,3,[],[],https://twitter.com/collegemenfess/status/1607040225628520448,False,,0,,,,,,,,[],,,,
1607039782781333506,1607039782781333506,2022-12-25 22:45:16 SE Asia Standard Time,2022-12-25,22:45:16,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] presentasi sempro itu berapa menit ya? Kok aku disuruh buat ppt dari bab 1-4 sedangkan bab 2 isinya banyak bgt meskipun udah diambil point2nya aja,in,[],[],[],8,0,2,[],[],https://twitter.com/collegemenfess/status/1607039782781333506,False,,0,,,,,,,,[],,,,
1607039527822192643,1607039527822192643,2022-12-25 22:44:15 SE Asia Standard Time,2022-12-25,22:44:15,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"kek iri ga siii lihat orang yang tau dirinya tu mau jadi apa, mengejar cita-citanya🥲kek aku kuliah ya karna udh masanya kuliah, orang ujian aku ikut ujian orang skripsian aku jg skripsian kek hidup ini mau dibawa kemana?😭 [cm] capek cuma ikuti arus  https://t.co/XhCG0szXZ7",in,[],[],['https://pbs.twimg.com/media/Fk1Z7wVaYAMXCb7.jpg'],21,20,292,[],[],https://twitter.com/collegemenfess/status/1607039527822192643,False,,1,https://pbs.twimg.com/media/Fk1Z7wVaYAMXCb7.jpg,,,,,,,[],,,,
1607039234510295040,1607039234510295040,2022-12-25 22:43:05 SE Asia Standard Time,2022-12-25,22:43:05,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"Permisi, temen-temen aku boleh minta bantuan buat isi kuesioner tugas? Kriterianya pengguna aplikasi Dana, kalo mau nanti aku ketuk dmnya ya. Thanks in advance 🙏🏻 [cm]",in,[],[],[],9,0,3,[],[],https://twitter.com/collegemenfess/status/1607039234510295040,False,,0,,,,,,,,[],,,,
1607038209724383233,1607038209724383233,2022-12-25 22:39:01 SE Asia Standard Time,2022-12-25,22:39:01,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] ada tugas tultang 100 halaman tapi mentok di halaman 16 tangan sender sering kesemutan, mending oles h0t n krim atau koyo ya?",in,[],[],[],3,0,4,[],[],https://twitter.com/collegemenfess/status/1607038209724383233,False,,0,,,,,,,,[],,,,
1607038000818716673,1607038000818716673,2022-12-25 22:38:11 SE Asia Standard Time,2022-12-25,22:38:11,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] kak ada yang tau bedanya daftar pustaka dan daftar rujukan? terimakacii&lt;3,in,[],[],[],1,0,5,[],[],https://twitter.com/collegemenfess/status/1607038000818716673,False,,0,,,,,,,,[],,,,
1607037892890865664,1607037892890865664,2022-12-25 22:37:45 SE Asia Standard Time,2022-12-25,22:37:45,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,ada yg mau bantuin like tugas kuliahku ga??? nanti rep yaaah hihi^^ TIA❤️ [CM],in,[],[],[],5,0,2,[],[],https://twitter.com/collegemenfess/status/1607037892890865664,False,,0,,,,,,,,[],,,,
1607037270024155136,1607037270024155136,2022-12-25 22:35:17 SE Asia Standard Time,2022-12-25,22:35:17,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"GAISSS bantuin isiin kuesioner aku plisss, bantuin aku uas biar cepet pulang jugaaa huhu, nanti aku dm kaliaan jangan lupa cek req dm ya🥹🙏 [cm]",in,[],[],[],11,0,6,[],[],https://twitter.com/collegemenfess/status/1607037270024155136,False,,0,,,,,,,,[],,,,
1607035593384669190,1607035593384669190,2022-12-25 22:28:37 SE Asia Standard Time,2022-12-25,22:28:37,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] haloo guys, disini ada yang pernah/sedang penelitian di Rumah Sakit Umum Pusat Surakarta ngga ya? Boleh aku tanya2 dikit? Terimakasih",in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1607035593384669190,False,,0,,,,,,,,[],,,,
1607035420419981314,1607035420419981314,2022-12-25 22:27:56 SE Asia Standard Time,2022-12-25,22:27:56,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] cungg siapa yang badu mulai uas minggu depan?!! yhhh sayaaa kack,in,[],[],[],1,1,0,[],[],https://twitter.com/collegemenfess/status/1607035420419981314,False,,0,,,,,,,,[],,,,
1607035212822896643,1607035212822896643,2022-12-25 22:27:06 SE Asia Standard Time,2022-12-25,22:27:06,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[Cm] permisi disini ada mahasiswa hukum yang punya pengalaman debat? Need some help 🥺🙏  aku ada mosi baru dikasi sejam yg lalu terus risetnya agak sulit butuh tutorr,in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1607035212822896643,False,,0,,,,,,,,[],,,,
1607034775587684353,1607034775587684353,2022-12-25 22:25:22 SE Asia Standard Time,2022-12-25,22:25:22,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[Cm] rekomend laptop yg awet buat mahasiswa akhir kalau bisa dibawah 7jtan,in,[],[],[],2,0,2,[],[],https://twitter.com/collegemenfess/status/1607034775587684353,False,,0,,,,,,,,[],,,,
1607033777536266240,1607033777536266240,2022-12-25 22:21:24 SE Asia Standard Time,2022-12-25,22:21:24,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] sender dikampus cuma ikut ukm 1 dan gaada rencana ikut organisasi, menurut kalian mahasiswa kupu2 bisa dapet kerja setelah lulus ya",in,[],[],[],2,0,2,[],[],https://twitter.com/collegemenfess/status/1607033777536266240,False,,0,,,,,,,,[],,,,
1607033654018191363,1607033654018191363,2022-12-25 22:20:55 SE Asia Standard Time,2022-12-25,22:20:55,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] ada yang pernah magang di ppkasn kemensetneg ga? Mau nanya2,in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1607033654018191363,False,,0,,,,,,,,[],,,,
1607033586917707776,1607033586917707776,2022-12-25 22:20:39 SE Asia Standard Time,2022-12-25,22:20:39,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[Cm] guys kalian lebih suka beli buku online atau offline? Kalian ada langganan toko buku syopi jabodetabek gak yaa?,in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1607033586917707776,False,,0,,,,,,,,[],,,,
1607033422043820036,1607033422043820036,2022-12-25 22:19:59 SE Asia Standard Time,2022-12-25,22:19:59,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] tolong saranin app/chanel yutub atau sejenisnya buat belajar bhs jepang scr otodidak dong, mumpung libur hehe",in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1607033422043820036,False,,0,,,,,,,,[],,,,
1607033232499019776,1607033232499019776,2022-12-25 22:19:14 SE Asia Standard Time,2022-12-25,22:19:14,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] Buat kalian yang sering ikut lomba, kalian dapet info itu kalo dari media sosial yang sering update biasanya liat di akun manaaa? Pliss jawab bagi yang tauu makasiii banyaaaak^^",in,[],[],[],4,0,3,[],[],https://twitter.com/collegemenfess/status/1607033232499019776,False,,0,,,,,,,,[],,,,
1607032077450637312,1607032077450637312,2022-12-25 22:14:39 SE Asia Standard Time,2022-12-25,22:14:39,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] kampus kalian besuk libur ga,in,[],[],[],58,1,7,[],[],https://twitter.com/collegemenfess/status/1607032077450637312,False,,0,,,,,,,,[],,,,
1607031183627653121,1607031183627653121,2022-12-25 22:11:06 SE Asia Standard Time,2022-12-25,22:11:06,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] semoga hari kalian menyenangkan yah gais, semangat skripsi nya, jangan lupa dikerjakan😊 nangis gapapa koo, istirahat kalo capek🤗",in,[],[],[],5,1,10,[],[],https://twitter.com/collegemenfess/status/1607031183627653121,False,,0,,,,,,,,[],,,,
1607031135489650692,1607031135489650692,2022-12-25 22:10:54 SE Asia Standard Time,2022-12-25,22:10:54,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] halo, ada yang bisa bantu bikin cv ats friendly english version?",in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1607031135489650692,False,,0,,,,,,,,[],,,,
1607031075930509313,1607031075930509313,2022-12-25 22:10:40 SE Asia Standard Time,2022-12-25,22:10:40,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] kalian yg anak manajemen pernah praktek coaching ga? kalau pernah boleh tau temanya apa? thank you,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1607031075930509313,False,,0,,,,,,,,[],,,,
1607030957902790659,1607030957902790659,2022-12-25 22:10:12 SE Asia Standard Time,2022-12-25,22:10:12,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] aku tb2 kebangun krna blm submit tugas pdhl tugasnya udh kelar wkwk, prnah gk dibangunin sm deadline",in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1607030957902790659,False,,0,,,,,,,,[],,,,
1607030835039047682,1607030835039047682,2022-12-25 22:09:42 SE Asia Standard Time,2022-12-25,22:09:42,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] Yang udah pernah dan lagi daftar kampus merdeka adamant ngerti ga kenapa semester yg keluar saat ini itu smt 4?? Padahal aku sekarang semester 5, tapi akumulasi ipk nya bener. Ini gimanaya? Ada yg pengalaman atau yang tau?  https://t.co/sdoHlhXed4",in,[],[],['https://pbs.twimg.com/media/Fk1SBysaYAI-Csr.jpg'],1,1,4,[],[],https://twitter.com/collegemenfess/status/1607030835039047682,False,,1,https://pbs.twimg.com/media/Fk1SBysaYAI-Csr.jpg,,,,,,,[],,,,
1607030728075931650,1607030728075931650,2022-12-25 22:09:17 SE Asia Standard Time,2022-12-25,22:09:17,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] yuk bisa yuk bantuin aku 🥹🙏  https://t.co/myVSmKUjuM,in,[],[],['https://pbs.twimg.com/media/Fk1R7iOaMAABzo3.jpg'],15,3,41,[],[],https://twitter.com/collegemenfess/status/1607030728075931650,False,,1,https://pbs.twimg.com/media/Fk1R7iOaMAABzo3.jpg,,,,,,,[],,,,
1607030511775666183,1607030511775666183,2022-12-25 22:08:25 SE Asia Standard Time,2022-12-25,22:08:25,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] dapet A tuh gampang atau sulit sih takut deh, baru maba masa udah gila mikirin Nil*ai",in,[],[],[],7,0,6,[],[],https://twitter.com/collegemenfess/status/1607030511775666183,False,,0,,,,,,,,[],,,,
1607030135164928002,1607030135164928002,2022-12-25 22:06:56 SE Asia Standard Time,2022-12-25,22:06:56,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] isu-isu ekonomi/akuntansi selain korupsi apa ya? makasiii🙏🏻,in,[],[],[],14,0,7,[],[],https://twitter.com/collegemenfess/status/1607030135164928002,False,,0,,,,,,,,[],,,,
1607029506535194628,1607029506535194628,2022-12-25 22:04:26 SE Asia Standard Time,2022-12-25,22:04:26,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] haloo ada yg mau bantu hype video tikt*k tugas kuliah aku gaa? Komen yaa, nanti aku qrt link nya  Thanks in advance ✨",in,[],[],[],2,0,1,[],[],https://twitter.com/collegemenfess/status/1607029506535194628,False,,0,,,,,,,,[],,,,
1607029476441092096,1607029476441092096,2022-12-25 22:04:19 SE Asia Standard Time,2022-12-25,22:04:19,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] Yang udah pernah dan lagi daftar kampus merdeka ada yang ngerti ga kenapa semester yg keluar saat ini itu smt 4?? Padahal aku sekarang semester 5, tapi akumulasi ipk nya bener. Ini gimanaya? Ada yg pengalaman atau yang tau?  https://t.co/zoH6xXh30Z",in,[],[],['https://pbs.twimg.com/media/Fk1QyuAaMAIuGvQ.jpg'],1,1,2,[],[],https://twitter.com/collegemenfess/status/1607029476441092096,False,,1,https://pbs.twimg.com/media/Fk1QyuAaMAIuGvQ.jpg,,,,,,,[],,,,
1607029313404309504,1607029313404309504,2022-12-25 22:03:40 SE Asia Standard Time,2022-12-25,22:03:40,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"Guyss, bedanya review jurnal sama resume jurnal apaa ya? Sender masi smt awal, masi bingung 😔 [cm]",in,[],[],[],3,0,11,[],[],https://twitter.com/collegemenfess/status/1607029313404309504,False,,0,,,,,,,,[],,,,
1607028790429118464,1607028790429118464,2022-12-25 22:01:35 SE Asia Standard Time,2022-12-25,22:01:35,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] Guys aku kan udah mepet banget sidang, kalo aku 3 hari berturut-turut ngechat dospem buat bimbingan boleh nggak ya? Kalo ngga kaya gitu ga kekejar 😭",in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1607028790429118464,False,,0,,,,,,,,[],,,,
1607028561055186944,1607028561055186944,2022-12-25 22:00:40 SE Asia Standard Time,2022-12-25,22:00:40,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] aga nyesel di jurusanku yg sekarang. Pas awal2 pada bilang banyak loker. Nyatanya dikit 🫠  https://t.co/gLh6gyRL4L,in,[],[],['https://pbs.twimg.com/media/Fk1P9bVakAU0hsP.jpg'],5,8,86,[],[],https://twitter.com/collegemenfess/status/1607028561055186944,False,,1,https://pbs.twimg.com/media/Fk1P9bVakAU0hsP.jpg,,,,,,,[],,,,
1607028460261892098,1607028460261892098,2022-12-25 22:00:16 SE Asia Standard Time,2022-12-25,22:00:16,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,Hai ada yang mau bantuin aku isi kuesioner? syaratnya cuma mahasiswa muslim 17-25 tahun ajaaaa. jangan lupa cek dm req nya ya kak:( [cm],in,[],[],[],8,0,1,[],[],https://twitter.com/collegemenfess/status/1607028460261892098,False,,0,,,,,,,,[],,,,
1607028151015862274,1607028151015862274,2022-12-25 21:59:02 SE Asia Standard Time,2022-12-25,21:59:02,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] aku komting dan ada temenku mau minta transparansi ke dosen, kalo aku chat dulu ke dosennya buat tanyain beliau nerima transparansi dari temen temen itu gapapa kan ya? makasii",in,[],[],[],1,0,1,[],[],https://twitter.com/collegemenfess/status/1607028151015862274,False,,0,,,,,,,,[],,,,
1607028014793228291,1607028014793228291,2022-12-25 21:58:30 SE Asia Standard Time,2022-12-25,21:58:30,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] gaisss bsk sender sempro, tpi deg2 banget. Kalian yang udh ngelewatin fase ini gmna tips ngadapin nya? Terus jga takut banget pertanyaan2 dosen penguji bsk menakutkan  https://t.co/atEYof5aiw",in,[],[],['https://pbs.twimg.com/media/Fk1PdktaMAAPhIi.jpg'],6,0,5,[],[],https://twitter.com/collegemenfess/status/1607028014793228291,False,,1,https://pbs.twimg.com/media/Fk1PdktaMAAPhIi.jpg,,,,,,,[],,,,
1607027982845218823,1607027982845218823,2022-12-25 21:58:22 SE Asia Standard Time,2022-12-25,21:58:22,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] ada yang punya ebook tentang analisis regresi perhitungan manual?,in,[],[],[],0,0,2,[],[],https://twitter.com/collegemenfess/status/1607027982845218823,False,,0,,,,,,,,[],,,,
1607027858689654785,1607027858689654785,2022-12-25 21:57:53 SE Asia Standard Time,2022-12-25,21:57:53,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] sender disuruh gambar tempat rute pemberian obat pada manusia kok malah kayak alien ya 😭  https://t.co/6zj7NfDRd6,in,[],[],['https://pbs.twimg.com/media/Fk1PUaIakAEZMh2.jpg'],5,1,45,[],[],https://twitter.com/collegemenfess/status/1607027858689654785,False,,1,https://pbs.twimg.com/media/Fk1PUaIakAEZMh2.jpg,,,,,,,[],,,,
1607027853060866050,1607027853060866050,2022-12-25 21:57:51 SE Asia Standard Time,2022-12-25,21:57:51,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] ittelkom purwokerto ada libur nataru engga?,in,[],[],[],4,0,0,[],[],https://twitter.com/collegemenfess/status/1607027853060866050,False,,0,,,,,,,,[],,,,
1607027216432631809,1607027216432631809,2022-12-25 21:55:20 SE Asia Standard Time,2022-12-25,21:55:20,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] kenapa libur semester ganjil lebih sedikit daripada libur semester genap?,in,[],[],[],4,0,0,[],[],https://twitter.com/collegemenfess/status/1607027216432631809,False,,0,,,,,,,,[],,,,
1607027113483460609,1607027111667314690,2022-12-25 21:54:55 SE Asia Standard Time,2022-12-25,21:54:55,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,kalian juga ada cerita soal kaya gini. Makasih sebelumnya guys 🙏,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1607027113483460609,False,,0,,,,,,,,[],,,,
1607027111667314690,1607027111667314690,2022-12-25 21:54:55 SE Asia Standard Time,2022-12-25,21:54:55,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] minta masukannya dong temen-temen, barangkali aku terlalu sensitif atau egois. Cuma bagiku sahabat itu berarti bgt walaupun aku ngga bisa main bareng, karena kepribadianku yg cenderung strict sama diri sendiri kalau soal tugas kuliah atau tugas organisasi. Mungkin (cont)  https://t.co/lHaUSkqJoX",in,[],[],['https://pbs.twimg.com/media/Fk1OpCkaUAUBxWz.jpg'],5,0,8,[],[],https://twitter.com/collegemenfess/status/1607027111667314690,False,,1,https://pbs.twimg.com/media/Fk1OpCkaUAUBxWz.jpg,,,,,,,[],,,,
1607026723853578243,1607026723853578243,2022-12-25 21:53:22 SE Asia Standard Time,2022-12-25,21:53:22,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] zotero or mendeley ? Choose ur fighter guys,en,[],[],[],70,0,65,[],[],https://twitter.com/collegemenfess/status/1607026723853578243,False,,0,,,,,,,,[],,,,
1607026332642480129,1607026332642480129,2022-12-25 21:51:49 SE Asia Standard Time,2022-12-25,21:51:49,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] ya Allah tingkatkan lah semangat belajarku dan lunturkan lah kemalasanku 😭🙏,in,[],[],[],3,19,50,[],[],https://twitter.com/collegemenfess/status/1607026332642480129,False,,0,,,,,,,,[],,,,
1607025459606474755,1607025459606474755,2022-12-25 21:48:21 SE Asia Standard Time,2022-12-25,21:48:21,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[CM] kalian pernah ga ada di posisi blm ngantuk, tp kalo dipake nugas otak ini juga gamau jalan alias gamau mikir, wajar ga si kayak gitu ? Kadang mikir kayak gini wasting time tapi kalo nugas juga pasti banyak bengongnya",in,[],[],[],6,0,5,[],[],https://twitter.com/collegemenfess/status/1607025459606474755,False,,0,,,,,,,,[],,,,
1607025441327681539,1607025441327681539,2022-12-25 21:48:16 SE Asia Standard Time,2022-12-25,21:48:16,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] Bedanya IP sama IPK tuh apa ya ? Trus cumlaude tuh apa ? No salty ya, soalnya emng masih ga ngertii  https://t.co/DvnJPlxSlk",in,[],[],['https://pbs.twimg.com/media/Fk1NHzpagAEmRNH.jpg'],9,3,86,[],[],https://twitter.com/collegemenfess/status/1607025441327681539,False,,1,https://pbs.twimg.com/media/Fk1NHzpagAEmRNH.jpg,,,,,,,[],,,,
1607025277460443139,1607025277460443139,2022-12-25 21:47:37 SE Asia Standard Time,2022-12-25,21:47:37,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[CM] haloo temen-temen dari UNJ ada yg bisa dimintain tolong buat download referensi dari sini ga yaa? makasih banget bangeet kalau ada🥺  https://t.co/E5axM5coGi,in,[],[],['https://pbs.twimg.com/media/Fk1M-RZaYAEeL42.jpg'],2,0,1,[],[],https://twitter.com/collegemenfess/status/1607025277460443139,False,,1,https://pbs.twimg.com/media/Fk1M-RZaYAEeL42.jpg,,,,,,,[],,,,
1607024732117032960,1607024732117032960,2022-12-25 21:45:27 SE Asia Standard Time,2022-12-25,21:45:27,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] klo diagram alir dibuat daftar isi masuknya di daftar gambar, daftar tabel, atau yg lain ya? Makasih banyak 🙌",in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1607024732117032960,False,,0,,,,,,,,[],,,,
1607024496946581507,1607024496946581507,2022-12-25 21:44:31 SE Asia Standard Time,2022-12-25,21:44:31,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"Anak kosan, ada yg pakek bantal gini nggak? Lumayan buat yg sering sakit punggung yaa?? 😭 [cm]  https://t.co/WO1lgXdj4B",in,[],[],['https://pbs.twimg.com/media/Fk1MQyMaUAAGOP1.jpg'],11,2,129,[],[],https://twitter.com/collegemenfess/status/1607024496946581507,False,,1,https://pbs.twimg.com/media/Fk1MQyMaUAAGOP1.jpg,,,,,,,[],,,,
1607024360820469760,1607024360820469760,2022-12-25 21:43:59 SE Asia Standard Time,2022-12-25,21:43:59,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] misii ada anak ipebe yang lagi senngang ga yaa aku mau minta tolong buat bukain jurnal yang di repository ipn buat uas😭 tiaa,in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1607024360820469760,False,,0,,,,,,,,[],,,,
1607023850910527488,1607023850910527488,2022-12-25 21:41:57 SE Asia Standard Time,2022-12-25,21:41:57,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] Sender mau tanya kalau terkait jawaban responden bakal dikasih tunjuk juga ga ke dosen? atau langsung hasil olah datanya aja?,in,[],[],[],3,0,6,[],[],https://twitter.com/collegemenfess/status/1607023850910527488,False,,0,,,,,,,,[],,,,
1607023784044933120,1607023784044933120,2022-12-25 21:41:41 SE Asia Standard Time,2022-12-25,21:41:41,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] temen² aku mau nanya dong, disebuah instansi pemerintahan kek kementerian itu ada PR nya ga yaa? atau cuma di perusahaan aja? tia.",in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1607023784044933120,False,,0,,,,,,,,[],,,,
1607023549101006850,1607023549101006850,2022-12-25 21:40:45 SE Asia Standard Time,2022-12-25,21:40:45,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] gaes minta rekomendasinya dong buat kuliah 🥲  https://t.co/lVd1XchjPV,in,[],[],['https://pbs.twimg.com/media/Fk1LZe7akAEn8Bf.jpg'],2,0,9,[],[],https://twitter.com/collegemenfess/status/1607023549101006850,False,,1,https://pbs.twimg.com/media/Fk1LZe7akAEn8Bf.jpg,,,,,,,[],,,,
1607023083411603457,1607023083411603457,2022-12-25 21:38:54 SE Asia Standard Time,2022-12-25,21:38:54,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] aku ada tugas semantic, disuruh buat artikel ilmiah, tugasnya kayak analisis ssmantic gitu. Kira2 judul aku apa dan analisis apa bagusnya? Soalnya dosennya teliti bgt, referensi d gugel cm ada analisis lagu, puisi, dll. Kasih ide dong pls:(",in,[],[],[],3,0,2,[],[],https://twitter.com/collegemenfess/status/1607023083411603457,False,,0,,,,,,,,[],,,,
1607023067250970624,1607023067250970624,2022-12-25 21:38:50 SE Asia Standard Time,2022-12-25,21:38:50,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] jadwal sempro aku udah 2x diundur, dan dikasih tau selalu h-1 yg persiapan udah 90%. Skrg boleh nangis ga sih😢",in,[],[],[],1,0,1,[],[],https://twitter.com/collegemenfess/status/1607023067250970624,False,,0,,,,,,,,[],,,,
1607022893829066752,1607022893829066752,2022-12-25 21:38:09 SE Asia Standard Time,2022-12-25,21:38:09,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] rekomen tempat les toefl atau ielts preparation bagus tapi murce? thank you,in,[],[],[],4,1,9,[],[],https://twitter.com/collegemenfess/status/1607022893829066752,False,,0,,,,,,,,[],,,,
1607022716204515334,1607022716204515334,2022-12-25 21:37:27 SE Asia Standard Time,2022-12-25,21:37:27,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] cara bimbingan skripsi tuh gimana sih guys? bimbinganan sama P1 sampe di acc baru ke P2 atau sekaligus keduanya?,in,[],[],[],7,0,0,[],[],https://twitter.com/collegemenfess/status/1607022716204515334,False,,0,,,,,,,,[],,,,
